index,code_change,review,relevance,informativeness,correctness
6731,"@@ -3,15 +3,17 @@
 #endif
 #include <platform.h>
 
-#if defined(PLATFORM_IS_LINUX) || defined(PLATFORM_IS_FREEBSD)
+#if defined(PLATFORM_IS_LINUX) || defined(PLATFORM_IS_BSD)
 #include <sched.h>
 #include <sys/time.h>
 #include <sys/resource.h>
 #include <sys/mman.h>
 #endif
 
-#if defined(PLATFORM_IS_FREEBSD)
+#if defined(PLATFORM_IS_BSD)
 #include <pthread_np.h>
+#endif
+#if defined(PLATFORM_IS_FREEBSD)
 #include <sys/cpuset.h>
 typedef cpuset_t cpu_set_t;
 #endif",Is this rename intentional?,,,
2636,"@@ -1378,13 +1378,12 @@ class PAIA extends DAIA
             $lastname = $nameArr[0];
         } else {
             $nameArr = explode(' ', $username);
-            $firstname = $nameArr[0];
-            $lastname = '';
-            array_shift($nameArr);
+            $firstname = '';
+            $lastname = array_pop($nameArr);
             foreach ($nameArr as $value) {
-                $lastname .= ' ' . $value;
+                $firstname .= ' ' . $value;
             }
-            $lastname = trim($lastname);
+            $firstname = trim($firstname);
         }
 
         // TODO: implement parsing of user details according to types set",The dateFormat prop is not used in the DateInput component. It's not clear what it's supposed to do.,,,
4033,"@@ -78,6 +78,8 @@ def autorun_get_interactive_session(cmds, **kargs):
             self.s = """"
         def write(self, x):
             self.s += x
+        def flush(self):
+            pass
             
     sw = StringWriter()
     sstdout,sstderr = sys.stdout,sys.stderr",Why do we need these?,,,
3385,"@@ -27,7 +27,9 @@ using System.Threading.Tasks;
 using JetBrains.Annotations;
 using pwiz.Common.Collections;
 using pwiz.Common.SystemUtil;
-using pwiz.Skyline.Util;
+using pwiz.Skyline.Util;
+
+
 // ReSharper disable InconsistentlySynchronizedField
 
 namespace pwiz.Skyline.Controls.Graphs",Shouldn't this be `[32]byte{}`?,,,
6731,"@@ -3,15 +3,17 @@
 #endif
 #include <platform.h>
 
-#if defined(PLATFORM_IS_LINUX) || defined(PLATFORM_IS_FREEBSD)
+#if defined(PLATFORM_IS_LINUX) || defined(PLATFORM_IS_BSD)
 #include <sched.h>
 #include <sys/time.h>
 #include <sys/resource.h>
 #include <sys/mman.h>
 #endif
 
-#if defined(PLATFORM_IS_FREEBSD)
+#if defined(PLATFORM_IS_BSD)
 #include <pthread_np.h>
+#endif
+#if defined(PLATFORM_IS_FREEBSD)
 #include <sys/cpuset.h>
 typedef cpuset_t cpu_set_t;
 #endif",">ThreadAgnostic = 2 | ThreadSafe [](start = 12, length = 31) nit: `ThreadAgnostic | ThreadSafe`",,,
4694,"@@ -79,6 +79,7 @@ function Sparkline( {
 	return (
 		<div className=""googlesitekit-analytics-sparkline-chart-wrap"">
 			<GoogleChart
+				chartType=""line""
 				data={ data }
 				options={ chartOptions }
 				// eslint-disable-next-line sitekit/camelcase-acronyms",I think this method has to be `@Deprecated` as well,,,
6222,"@@ -200,11 +200,11 @@ class Field implements Translatable
     }
 
     /**
-     * @return string|Markup
+     * @return string|array|Markup
      */
     public function getTwigValue()
     {
-        $value = $this->__toString();
+        $value = $this->getFlattenedValue();
 
         if ($this->getDefinition()->get('allow_html')) {
             $value = new Markup($value, 'UTF-8');","The code seems to be correct. It's just a bit unclear what the purpose of the avg_factor is. If it's used with reduction='mean', it seems to be used to average the loss by a certain factor. If it's used with reduction='none', it seems to be used to sum the loss. If it's not used with any reduction, it seems to be used to average the loss by a certain factor.",,,
4707,"@@ -144,14 +144,14 @@ void test3() {
     ExplicitBitVect bv(2048);
     AvalonTools::getAvalonFP(""c1cocc1"", true, bv, 2048, false, true, 0x006FFF);
     BOOST_LOG(rdInfoLog) << ""c1cocc1 "" << bv.getNumOnBits() << std::endl;
-    TEST_ASSERT(bv.getNumOnBits() == 53);
+    TEST_ASSERT(bv.getNumOnBits() == 48);
   }
   {
     ExplicitBitVect bv(2048);
     AvalonTools::getAvalonFP(""C1=COC=C1"", true, bv, 2048, false, true,
                              0x006FFF);
     BOOST_LOG(rdInfoLog) << ""C1=COC=C1 "" << bv.getNumOnBits() << std::endl;
-    TEST_ASSERT(bv.getNumOnBits() == 53);
+    TEST_ASSERT(bv.getNumOnBits() == 48);
   }
 
   BOOST_LOG(rdInfoLog) << ""done"" << std::endl;",I believe that all the changes in this file are not valid for v1.2 of the Avalon toolkit.,,,
5358,"@@ -95,6 +95,10 @@ func (a *FakeWebAPI) RegisterPiped(ctx context.Context, req *webservice.Register
 	}, nil
 }
 
+func (a *FakeWebAPI) EnablePiped(ctx context.Context, req *webservice.EnablePipedRequest) (*webservice.EnablePipedResponse, error) {
+	return nil, status.Error(codes.Unimplemented, """")
+}
+
 func (a *FakeWebAPI) DisablePiped(ctx context.Context, req *webservice.DisablePipedRequest) (*webservice.DisablePipedResponse, error) {
 	return nil, status.Error(codes.Unimplemented, """")
 }",This is not a part of the PR.,,,
1987,"@@ -229,6 +229,16 @@ bool Mob::CastSpell(uint16 spell_id, uint16 target_id, CastingSlot slot,
 		return false;
 	}
 
+	if (IsEffectInSpell(spell_id, SE_Charm) && !PassCharmTargetRestriction(entity_list.GetMobID(target_id))) {
+		if (IsClient()) {
+			CastToClient()->SendSpellBarEnable(spell_id);
+		}
+		if (casting_spell_id && IsNPC()) {
+			CastToNPC()->AI_Event_SpellCastFinished(false, static_cast<uint16>(casting_spell_slot));
+		}
+		return false;
+	}
+
 	if (HasActiveSong() && IsBardSong(spell_id)) {
 		LogSpells(""Casting a new song while singing a song. Killing old song [{}]"", bardsong);
 		//Note: this does NOT tell the client",I think this is a bit confusing.,,,
2312,"@@ -67,6 +67,16 @@ func (h TlfHandle) IsReader(user keybase1.UID) bool {
 	return ok
 }
 
+// ResolvedReadersMap returns a map of resolved readers from uid to usernames.
+func (h TlfHandle) ResolvedReadersMap() map[keybase1.UID]libkb.NormalizedUsername {
+	return h.resolvedReaders
+}
+
+// ResolvedWritersMap returns a map of resolved writers from uid to usernames.
+func (h TlfHandle) ResolvedWritersMap() map[keybase1.UID]libkb.NormalizedUsername {
+	return h.resolvedWriters
+}
+
 func (h TlfHandle) unsortedResolvedWriters() []keybase1.UID {
 	if len(h.resolvedWriters) == 0 {
 		return nil",Wouldn't this be unnecessary if we modified $is_active so it's never showing as active in dev mode?,,,
7760,"@@ -112,6 +112,7 @@ function TransactionBuilder(opts) {
   if (opts.fee || opts.feeSat) {
     this.givenFeeSat = opts.fee ? opts.fee * util.COIN : opts.feeSat;
   }
+  if (opts.fee == 0 || opts.feeSat == 0) this.givenFeeSat = 0;
   this.remainderOut = opts.remainderOut;
   this.signhash = opts.signhash || Transaction.SIGHASH_ALL;
 ",if (typeof (opts.fee) !== 'undefined' || typeof (opts.feeSat) !=='undefined') {,,,
3752,"@@ -70,6 +70,9 @@ import org.apache.solr.core.CoreContainer;
 import org.apache.solr.handler.admin.CollectionsHandler;
 import org.apache.solr.handler.component.HttpShardHandler;
 import org.apache.solr.logging.MDCLoggingContext;
+import org.apache.solr.store.blob.process.BlobDeleteManager;
+import org.apache.solr.store.blob.process.BlobDeleteProcessor;
+import org.apache.solr.store.shared.SharedStoreManager;
 import org.apache.solr.store.shared.metadata.SharedShardMetadataController;
 import org.apache.solr.update.UpdateShardHandler;
 import org.apache.zookeeper.CreateMode;",The function name should be in camel case.,,,
2950,"@@ -265,7 +265,7 @@ func (p *Builder) writeProgramHeader() {
 	p.b.LoadMapFD(R1, uint32(p.stateMapFD)) // R1 = 0 (64-bit immediate)
 	p.b.Call(HelperMapLookupElem)           // Call helper
 	// Check return value for NULL.
-	p.b.JumpEqImm64(R0, 0, ""deny"")
+	p.b.JumpEqImm64(R0, 0, ""exit"")
 	// Save state pointer in R9.
 	p.b.Mov64(R9, R0)
 	p.b.LabelNextInsn(""policy"")","Feel like ""exit"" doesn't convey that the packet will be dropped. ""drop-and-exit"" or ""error-exit"" maybe?",,,
295,"@@ -142,15 +142,12 @@ axe.utils.getNodeFromTree = function(vNode, node) {
 		return vNode;
 	}
 	vNode.children.forEach(candidate => {
-		var retVal;
-
-		if (candidate.actualNode === node) {
+		if (found) {
+			return;
+		} else if (candidate.actualNode === node) {
 			found = candidate;
 		} else {
-			retVal = axe.utils.getNodeFromTree(candidate, node);
-			if (retVal) {
-				found = retVal;
-			}
+			found = axe.utils.getNodeFromTree(candidate, node);
 		}
 	});
 	return found;","You can remove the if: :published? condition as it's not necessary. The presence validation will still be performed if published is true.

This is a general review and may not cover all the code changes. Please provide more specific feedback if needed.",,,
8887,"@@ -42,10 +42,14 @@
 #include ""res/windowsicon.xpm""
 #include ""res/macosicon.xpm""
 #include ""res/linuxicon.xpm""
+#include ""res/androidicon.xpm""
 #include ""res/freebsdicon.xpm""
+#include ""res/linuxarmicon2.xpm""
 #include ""res/atiicon.xpm""
+#include ""res/amdicon2.xpm""
 #include ""res/nvidiaicon.xpm""
-#include ""res/androidicon.xpm""
+#include ""res/nvidiaicon2.xpm""
+#include ""res/intelgpuicon2.xpm""
 #include ""res/virtualboxicon.xpm""
 #include ""res/blankicon.xpm""
 ",It looks that this should never happen. Would you elaborate more on when this can happen?,,,
920,"@@ -1,7 +1,7 @@
 C2::Application.configure do
   config.action_mailer.preview_path = ""#{Rails.root}/lib/mail_previews""
   config.action_mailer.register_preview_interceptor :css_inline_styler
-  config.action_mailer.asset_host = ""http://localhost:5000""
+  config.action_mailer.asset_host = ""http://2c429f18.ngrok.io"" || ""http://localhost:5000""
   config.action_controller.perform_caching = false
   config.action_mailer.delivery_method = :letter_opener_web
   config.active_record.migration_error = :page_load",I think we should probably have a better way to do this.,,,
9541,"@@ -24,7 +24,7 @@ namespace OpenTelemetry.Trace
     /// <summary>
     /// Build TracerProvider with Resource, Sampler, Processors and Instrumentation.
     /// </summary>
-    internal class TracerProviderBuilderSdk : TracerProviderBuilder
+    public class TracerProviderBuilderSdk : TracerProviderBuilder
     {
         private readonly List<InstrumentationFactory> instrumentationFactories = new List<InstrumentationFactory>();
         private readonly List<BaseProcessor<Activity>> processors = new List<BaseProcessor<Activity>>();",The return type should be NamedList<?> instead of NamedList.,,,
4342,"@@ -219,6 +219,8 @@ describe('Formulas general', () => {
   });
 
   it('should recalculate table after changing cell value (by reference)', () => {
+    let sourceDataReference = null;
+
     const afterChange = jasmine.createSpy();
     const hot = handsontable({
       data: getDataSimpleExampleFormulas(),",I think we should be able to remove this line,,,
7570,"@@ -35,8 +35,13 @@ namespace OpenTelemetry.Instrumentation.AspNet
         });
 
         /// <summary>
-        /// Gets or sets a hook to exclude calls based on domain or other per-request criterion.
+        /// Gets or sets a Filter function to filter instrumentation for requests on a per request basis.
+        /// The functions gets the HttpContext, and should return a boolean.
+        /// If functions returns true, the request is collected.
+        /// If functions returns false, the request is filtered out.
+        /// If filter throws exception, then this is considered as no filter being configured.
+        /// and requested is collected.
         /// </summary>
-        internal Predicate<HttpContext> RequestFilter { get; set; }
+        public Func<HttpContext, bool> Filter { get; set; }
     }
 }",Add this an `maximumNumberOfLoadedTiles` to the doc.,,,
66,"@@ -142,7 +142,7 @@ void PairLubricate::compute(int eflag, int vflag)
     Ef[2][2] = h_rate[2]/domain->zprd;
     Ef[0][1] = Ef[1][0] = 0.5 * h_rate[5]/domain->yprd;
     Ef[0][2] = Ef[2][0] = 0.5 * h_rate[4]/domain->zprd;
-    Ef[1][2] = Ef[2][1] = 0.5 * h_rate[3]/domain->zprd;
+    Ef[1][2] = Ef[2][1] = 0.5 * h_rate[3]/domain->xprd;
 
     // copy updated velocity/omega/angmom to the ghost particles
     // no need to do this if not shearing since comm->ghost_velocity is set",I think we should add a `--no-string` option to be a `--no-file` option to be consistent with the other one.,,,
1099,"@@ -25,9 +25,10 @@ ExecutionEngine::~ExecutionEngine() {
 
 Status ExecutionEngine::init(std::shared_ptr<folly::IOThreadPoolExecutor> ioExecutor) {
     auto addrs = network::NetworkUtils::toHosts(FLAGS_meta_server_addrs);
-    if (!addrs.ok()) {
+    if (!addrs.ok() || addrs.value().empty()) {
         return addrs.status();
     }
+
     metaClient_ = std::make_unique<meta::MetaClient>(ioExecutor, std::move(addrs.value()));
     metaClient_->init();
 ",The imports are not needed. The code is already using the classes from the java.io package.,,,
1099,"@@ -25,9 +25,10 @@ ExecutionEngine::~ExecutionEngine() {
 
 Status ExecutionEngine::init(std::shared_ptr<folly::IOThreadPoolExecutor> ioExecutor) {
     auto addrs = network::NetworkUtils::toHosts(FLAGS_meta_server_addrs);
-    if (!addrs.ok()) {
+    if (!addrs.ok() || addrs.value().empty()) {
         return addrs.status();
     }
+
     metaClient_ = std::make_unique<meta::MetaClient>(ioExecutor, std::move(addrs.value()));
     metaClient_->init();
 ",Please don't use wildcard imports.,,,
7091,"@@ -139,6 +139,8 @@ static const char* generate_multi_dot_name(ast_t* ast, ast_t** def_found) {
 
     default:
     {
+      if (def == NULL)
+        return stringtab("""");
       pony_assert(0);
     }
   }",`self.timestamp = timezone.now()`,,,
6958,"@@ -1,8 +1,14 @@
 import { translationMacro as t } from 'ember-i18n';
 import AbstractIndexRoute from 'hospitalrun/routes/abstract-index-route';
+import Ember from 'ember';
+
+const { computed } = Ember;
+
 export default AbstractIndexRoute.extend({
   modelName: 'imaging',
-  pageTitle: t('imaging.pageTitle'),
+  pageTitle: computed('i18n', () => {
+    return t('imaging.pageTitle');
+  }),
   searchStatus: 'Requested',
 
   _getStartKeyFromItem(item) {",I think we should use `<%=false`,,,
